id|name|postalCode|district
1101010001|LATIUNG|23895|1101010
1101010002|LABUHAN BAJAU|23895|1101010
1101010003|SUAK LAMATAN|23895|1101010
1101010004|ANA AO|23895|1101010
1101010005|LATALING|23895|1101010
1101010006|PULAU BENGKALAK|23895|1101010
1101010007|BADEGONG|23895|1101010
1101010008|KEBUN BARU|23895|1101010
1101010009|ULUL MAYANG|23895|1101010
1101010010|PASIR TINGGI|23895|1101010
1101010011|LABUHAN JAYA|23895|1101010
1101010012|LABUHAN BAKTI|23895|1101010
1101010013|BATU RALANG|23895|1101010
1101010014|ALUS ALUS|23895|1101010
1101010016|BLANG SEBEL|23895|1101010
1101020022|AIR PINANG|23891|1101020
1101020023|KUALA MAKMUR|23891|1101020
1101020024|GANTING|23891|1101020
1101020025|LINGGI|23891|1101020
1101020026|LUGU|23891|1101020
1101020027|SINABANG|23891|1101020
1101020028|SUKA MAJU|23891|1101020
1101020029|SUKA KARYA|23891|1101020
1101020030|SUKA JAYA|23891|1101020
1101020031|AIR DINGIN|23891|1101020
1101020032|KOTA BATU|23891|1101020
1101020035|SUAK BULUH|23891|1101020
1101020036|UJUNG TINGGI|23891|1101020
1101020037|PULAU SIUMAT|23891|1101020
1101020038|SEFOYAN|23891|1101020
1101020040|AMERIA BAHAGIA|23891|1101020
1101021002|LEUBANG|23896|1101021
1101021003|LEUBANG HULU|23896|1101021
1101021004|AWE SEUBAL|23896|1101021
1101021005|LANTIK|23896|1101021
1101021006|AWE KECIL|23896|1101021
1101021007|SALUR|23896|1101021
1101021008|SALUR LATUN|23896|1101021
1101021009|SALUR LASENGALU|23896|1101021
1101021010|NANCALA|23896|1101021
1101021011|MAUDIL|23896|1101021
1101021012|INOR|23896|1101021
1101021013|NAIBOS|23896|1101021
1101021014|LAAYON|23896|1101021
1101021015|ANGKEO|23896|1101021
1101021016|BUNON|23896|1101021
1101021017|SILENGAS|23896|1101021
1101021018|PULAU TEUPAH|23896|1101021
1101030001|DIHIT|23894|1101030
1101030002|LAUKE|23894|1101030
1101030003|LAMBAYA|23894|1101030
1101030004|LAKUBANG|23894|1101030
1101030005|KAMPUNG AIE|23894|1101030
1101030007|LATITIK|23894|1101030
1101030008|LAMAYANG|23894|1101030
1101030009|WEL WEL|23894|1101030
1101030020|SITUFA JAYA|23894|1101030
1101030021|PUTRA JAYA|23894|1101030
1101030022|LUAN SORIP|23894|1101030
1101030023|SUAK BARU|23894|1101030
1101030024|SEBBE|23894|1101030
1101030025|KUTA BARU|23894|1101030
1101031001|KUALA BAKTI|23897|1101031
1101031002|LUGU SEBAHAK|23897|1101031
1101031003|GUNUNG PUTIH|23897|1101031
1101031004|BABUSSALAM|23897|1101031
1101031005|MUARA AMAN|23897|1101031
1101031006|LUAN BALU|23897|1101031
1101031007|SAMBAI|23897|1101031
1101031008|KUALA BARU|23897|1101031
1101031009|TANJUNG RAYA|23897|1101031
1101031010|BULU HADIK|23897|1101031
1101040001|UJUNG SALANG|23893|1101040
1101040002|PADANG UNOI|23893|1101040
1101040003|MEUNAFA|23893|1101040
1101040004|NASREUHE|23893|1101040
1101040006|PANTON LAWE|23893|1101040
1101040007|MUTIARA|23893|1101040
1101040008|KARYA BAKTI|23893|1101040
1101040009|TAMON JAYA|23893|1101040
1101040010|JAYA BARU|23893|1101040
1101040011|TAMENG|23893|1101040
1101040012|LALLA BAHAGIA|23893|1101040
1101040013|SUAK MANANG|23893|1101040
1101040014|BUNGA|23893|1101040
1101040015|GANANG PUSAKO|23893|1101040
1101040016|KENANGAN JAYA|23893|1101040
1101050007|SANGGIRAN|23892|1101050
1101050008|AMABAAN|23892|1101050
1101050009|MITEUM|23892|1101050
1101050010|MALASIN|23892|1101050
1101050011|LAMAMEK|23892|1101050
1101050012|SIGULAI|23892|1101050
1101050013|SEMBILAN|23892|1101050
1101050014|LAYABAUNG|23892|1101050
1101050015|LHOK MAKMUR|23892|1101050
1101050016|UJUNG HARAPAN|23892|1101050
1101050017|LHOK BIKHAO|23892|1101050
1101050018|BABUL MAKMUR|23892|1101050
1101050019|BATU RAGI|23892|1101050
1101050020|SINAR BAHAGIA|23892|1101050
1101051001|LAFAKHA|23898|1101051
1101051002|LHOK DALAM|23898|1101051
1101051003|LUBUK BAIK|23898|1101051
1101051004|LANGI|23898|1101051
1101051005|SERAFON|23898|1101051
1101051006|LHOK PAUH|23898|1101051
1101051007|LAMEREM|23898|1101051
1101051008|LEWAK|23898|1101051
1102010003|PULAU BAGUK|24791|1102010
1102010004|PULAU BALAI|24791|1102010
1102010005|TELUK NIBUNG|24791|1102010
1102011001|ASANTOLA|24792|1102011
1102011002|UJUNG SIALIT|24792|1102011
1102011003|HALOBAN|24792|1102011
1102011004|SUKA MAKMUR|24792|1102011
1102020003|PULO SAROK|24785|1102020
1102020004|PASAR SINGKIL|24785|1102020
1102020006|KOTA SIMBOLING|24785|1102020
1102020007|KILANGAN|24785|1102020
1102020009|TELUK AMBUN|24785|1102020
1102020010|RANTAU GEDANG|24785|1102020
1102020011|TELUK RUMBIA|24785|1102020
1102020012|TAKAL PASIR|24785|1102020
1102020013|SELOK ACEH|24785|1102020
1102020014|PEA BUMBUNG|24785|1102020
1102020015|PEMUKA|24785|1102020
1102020019|SUKA DAMAI|24785|1102020
1102020020|UJUNG BAWANG|24785|1102020
1102020021|SITI AMBIA|24785|1102020
1102020022|SUKA MAKMUR|24785|1102020
1102021001|GOSONG TELAGA UTARA|24787|1102021
1102021003|GOSONG TELAGA TIMUR|24787|1102021
1102021004|TELAGA BAKTI|24787|1102021
1102021005|KAMPUNG BARU|24787|1102021
1102021006|KETAPANG INDAH|24787|1102021
1102021007|GOSONG TELAGA BARAT|24787|1102021
1102022001|KAYU MENANG|24788|1102022
1102022002|KUALA BARU SUNGAI|24788|1102022
1102022003|KUALA BARU LAUT|24788|1102022
1102022004|SUKA JAYA|24788|1102022
1102030017|PANGI|24783|1102030
1102030026|TUGAN|24783|1102030
1102030027|CIBUBUKAN|24783|1102030
1102030028|KAIN GOLONG|24783|1102030
1102030029|SUKAREJO|24783|1102030
1102030030|TUH TUHAN|24783|1102030
1102030031|LAE GECIH|24783|1102030
1102030033|KUTA KERANGAN|24783|1102030
1102030034|LIPAT KAJANG|24783|1102030
1102030035|TANJUNG MAS|24783|1102030
1102030036|SERASAH|24783|1102030
1102030038|UJUNG LIMUS|24783|1102030
1102030039|SILATONG|24783|1102030
1102030040|LAE RIMAN|24783|1102030
1102030041|PERTABAS|24783|1102030
1102030042|KUTA TINGGI|24783|1102030
1102030043|LAE NIPE|24783|1102030
1102030044|PAKIRAMAN|24783|1102030
1102030048|LAE GAMBIR|24783|1102030
1102030049|KUTA BATU|24783|1102030
1102030050|GUHA|24783|1102030
1102030051|LIPAT KAJANG ATAS|24783|1102030
1102030052|SIDODADI|24783|1102030
1102030053|PANDAN SARI|24783|1102030
1102031001|PERTAMPAKAN|24784|1102031
1102031002|TANAH MERAH|24784|1102031
1102031003|SEBATANG|24784|1102031
1102031004|SEPING BARU|24784|1102031
1102031005|PERANGUSAN|24784|1102031
1102031006|GUNUNG LAGAN|24784|1102031
1102031007|TANAH BARA|24784|1102031
1102031008|SUKA MAKMUR|24785|1102031
1102031009|SIDOREJO|24784|1102031
1102031010|PANDAN SARI|24783|1102031
1102031011|BLOK 31|24784|1102031
1102031012|BLOK 18|24784|1102031
1102031013|SANGGABERU SILULUSAN|24784|1102031
1102031014|BLOK 15|24784|1102031
1102031015|TULAAN|24784|1102031
1102031017|TUNAS HARAPAN|24784|1102031
1102031018|LAE BUTAR|24784|1102031
1102031019|RIMO|24784|1102031
1102031020|SIANJO ANJO MERIAH|24784|1102031
1102031021|CINGKAM|24784|1102031
1102031022|BUKIT HARAPAN|24784|1102031
1102031023|PENJAHITAN|24784|1102031
1102031024|TANJUNG BETIK|24784|1102031
1102031025|LABUHAN KERA|24784|1102031
1102032001|SITUBAN MAKMUR|24771|1102032
1102032002|LAE BALNO|24771|1102032
1102032003|SIKORAN|24771|1102032
1102032004|NAPA GALUH|24771|1102032
1102032005|BISKANG|24771|1102032
1102032006|SITUBUH-TUBUH|24771|1102032
1102033001|MANDUMPANG|24772|1102033
1102033002|ALUR LINCI|24772|1102033
1102033003|SIRIMO MUNGKUR|24772|1102033
1102033004|KERAS|24772|1102033
1102033005|KETANGKUHAN|24772|1102033
1102033006|SIOMPIN|24772|1102033
1102033007|BULU ARA|24772|1102033
1102033008|LAE BANGUN|24772|1102033
1102033009|BULU SEMA|24772|1102033
1102033010|PANGKALAN SULAMPI|24772|1102033
1102033011|SURO BARU|24772|1102033
1102042001|SRI KAYU|24773|1102042
1102042002|PEA JAMBU|24774|1102042
1102042003|LAE PINANG|24773|1102042
1102042004|SINGKOHOR|24773|1102042
1102042006|MUKTI JAYA|24773|1102042
1102042007|LAE SIPOLA|24773|1102042
1102043001|MUARA PEA|24774|1102043
1102043002|SUMBER MUKTI|24774|1102043
1102043003|LADANG BISIK|24774|1102043
1102043004|SAMAR DUA|24774|1102043
1102043005|BUTAR|24774|1102043
1102043007|LAPAHAN BUAYA|24774|1102043
1102043008|LENTONG|24774|1102043
1102043009|DANAU BUNGARA|24774|1102043
1103010001|KUTA PADANG|23774|1103010
1103010002|RAKET|23774|1103010
1103010004|TEPIN TINGGI|23774|1103010
1103010005|IE MEUDAMA|23774|1103010
1103010009|UJONG TAN0H|23778|1103010
1103010010|KEUDE TRUMON|23774|1103010
1103010011|KUTA BARU|23774|1103010
1103010012|SINGLENG|23774|1103010
1103010013|PANTON BILI|23774|1103010
1103011002|ALUR BUJOK|23776|1103011
1103011003|SEUNEUBOK PUNTHO|23776|1103011
1103011008|PINTO RIMBA|23776|1103011
1103011009|KRUNG LUAS|23776|1103011
1103011010|JAMBO DALEM|23776|1103011
1103011011|KAPAI SEUSAK|23776|1103011
1103012001|LHOK RAYA|23775|1103012
1103012002|IE JEUREUNEH|23775|1103012
1103012003|NACA|23775|1103012
1103012004|COT BAYU|23775|1103012
1103012005|JAMBO PAPEUN|23775|1103012
1103012006|LADANG RIMBA|23777|1103012
1103012007|PULO PAYA|23775|1103012
1103012008|KRUENG BATEE|23775|1103012
1103012009|KAMPONG TEUNGOH|23775|1103012
1103012010|GUNONG KAPHO|23775|1103012
1103020001|UJUNG MANGKI|23773|1103020
1103020002|KEUDE BAKONGAN|23773|1103020
1103020003|KAMPUNG BARU|23777|1103020
1103020014|UJUNG PADANG|23773|1103020
1103021002|UJUNG PULO CUT|23777|1103021
1103021003|UJUNG PULO RAYEUK|23777|1103021
1103021005|LADANG RIMBA|23777|1103021
1103021006|SIMPANG|23777|1103021
1103021007|SAWAH TINGKEUM|23777|1103021
1103021008|SEULEUKAT|23777|1103021
1103022001|SENEUBOK ALUR BULAH|23778|1103022
1103022002|ALURDUAMAS|23778|1103022
1103022003|JAMBO KEUPOK|23778|1103022
1103022004|UJUNG TANOH|23774|1103022
1103022005|BEUTONG|23778|1103022
1103022008|RAMBONG|23778|1103022
1103022009|SEUNEUBOK KEURANJI|23778|1103022
1103022010|BUKIT GADING|23778|1103022
1103030002|UJUNG PADANG|23773|1103030
1103030003|INDRA DAMAI|23772|1103030
1103030004|SUAQ BAKONG|23772|1103030
1103030005|BARAT DAYA|23772|1103030
1103030006|SIALANG|23772|1103030
1103030007|KAPEH|23772|1103030
1103030008|PULO IE|23772|1103030
1103030009|JUA|23772|1103030
1103030010|PASI MERAPAT|23772|1103030
1103030012|LUAR|23772|1103030
1103030013|KEDAI KANDANG|23772|1103030
1103030014|RANTAU BINUANG|23772|1103030
1103030015|UJUNG PASIR|23772|1103030
1103030016|GELUMBUK|23772|1103030
1103030017|KEDAI RUNDING|23772|1103030
1103031001|SAPIK|23779|1103031
1103031002|DURIAN KAWAN|23779|1103031
1103031003|ALAI|23779|1103031
1103031004|PAYA DAPUR|23779|1103031
1103031005|PUCUK LEMBANG|23779|1103031
1103031006|LAWE BULUH DIDI|23779|1103031
1103031007|LAWE SAWAH|23779|1103031
1103040001|KEDAI PADANG|23771|1103040
1103040002|PASI KUALA BAU|23771|1103040
1103040004|SIMPANG LHEE|23771|1103040
1103040005|SIMPANG EMPAT|23771|1103040
1103040006|JAMBO MANYANG|23771|1103040
1103040008|PULO KAMBING|23771|1103040
1103040009|KAMPUNG PAYA|23771|1103040
1103040010|KRUENG BATU|23771|1103040
1103040011|GUNONG PULO|23771|1103040
1103040012|PULO IE I|23771|1103040
1103040013|KRUENG BATEE|23775|1103040
1103040014|PASI KUALA ASAHAN|23771|1103040
1103040015|FAJAR HARAPAN|23771|1103040
1103040036|KRUENG KLUET|23771|1103040
1103040039|ALUR MAS|23771|1103040
1103042001|JAMBO PAPAN|23756|1103042
1103042002|KOTO INDARUNG|23756|1103042
1103042003|SIURAI URAI|23756|1103042
1103042004|MALAKA|23756|1103042
1103042005|LAWE MELANG|23756|1103042
1103042007|KAMPUNG SAWAH|23756|1103042
1103042008|KAMPUNG PADANG|23756|1103042
1103042009|PULO AIR|23756|1103042
1103042010|MERSAK|23756|1103042
1103042012|SIMPANG TIGA|23753|1103042
1103042013|ALUR KEJRUN|23756|1103042
1103050001|GUNUNG KERAMBIL|23719|1103050
1103050002|AIR BERUDANG|23719|1103050
1103050003|LHOK KETAPANG|23718|1103050
1103050004|HILIR|23717|1103050
1103050005|PASAR|23711|1103050
1103050006|PADANG|23713|1103050
1103050007|TEPI AIR|23712|1103050
1103050008|HULU|23714|1103050
1103050009|JAMBO APHA|23716|1103050
1103050010|LHOK BENGKUANG|23715|1103050
1103050011|BATU ITAM|23719|1103050
1103050013|LHOK RUKAM|23719|1103050
1103050014|AIR PINANG|23719|1103050
1103050015|PANTON LUAS|23719|1103050
1103050016|LHOK BENGKUANG TIMUR|23715|1103050
1103060001|UJUNG TANAH|23752|1103060
1103060002|PAYONAN GADANG|23752|1103060
1103060003|LUBUK LAYU|23752|1103060
1103060004|SUAQ HULU|23752|1103060
1103060005|LUAR|23752|1103060
1103060006|UJUNG KAMPUNG|23752|1103060
1103060007|TAMPANG|23752|1103060
1103060008|JILATANG|23752|1103060
1103060009|AIR SIALANG HULU|23752|1103060
1103060010|AIR SIALANG TENGAH|23752|1103060
1103060011|AIR SIALANG HILIR|23752|1103060
1103060012|SUBARANG|23752|1103060
1103060013|GUNUNG KETEK|23752|1103060
1103060014|KOTA BARU|23754|1103060
1103060015|MADAT|23752|1103060
1103060016|DALAM|23752|1103060
1103060017|TENGAH|23752|1103060
1103060018|BALAI|23752|1103060
1103060019|BARU|23752|1103060
1103060020|GADANG|23752|1103060
1103060021|LADANG KASIK PUTIH|23752|1103060
1103060022|LADANG PANTON LUAS|23752|1103060
1103060024|ALUR PINANG|23752|1103060
1103060025|GUNUNG CUT|23752|1103060
1103060026|KUTA BLANG|23752|1103060
1103060027|BATEE TUNGGAI|23752|1103060
1103060028|ARAFAH|23752|1103060
1103070002|UJUNG PADANG|23757|1103070
1103070003|KUTA BARO|23753|1103070
1103070005|BLANG GELINGGANG|23753|1103070
1103070006|MEULIGO|23753|1103070
1103070007|SAWANG I|23753|1103070
1103070008|SAWANG II|23753|1103070
1103070009|UJUNG KARANG|23753|1103070
1103070010|LHOK PAWOH|23753|1103070
1103070011|PANTON LUAS|23753|1103070
1103070012|TRIENG MEUDURO TUNONG|23753|1103070
1103070013|TRIENG MEUDURO BAROH|23753|1103070
1103070014|SIKULAT|23753|1103070
1103070015|MUTIARA|23753|1103070
1103080001|ALUE MEUTUAH|23754|1103080
1103080002|LHOK AMAN|23754|1103080
1103080003|LADANG BARO|23754|1103080
1103080004|LABUHAN TAROK|23754|1103080
1103080005|TANJUNG HARAPAN|23754|1103080
1103080006|KUTA BARO|23753|1103080
1103080007|KEUDE MEUKEK|23754|1103080
1103080008|ARON TUNGGAI|23754|1103080
1103080009|BLANG BLADEH|23754|1103080
1103080010|BLANG TEUNGOH|23754|1103080
1103080011|IE BUBOH|23754|1103080
1103080012|KUTA BULOH II|23754|1103080
1103080013|KUTA BULOH I|23754|1103080
1103080015|DRIEN JALO|23754|1103080
1103080016|JAMBO PAPEUN|23756|1103080
1103080018|ALUE BARO|23754|1103080
1103080019|ROT TEUNGOH|23754|1103080
1103080020|BLANG KUALA|23754|1103080
1103080021|LADANG TUHA|23755|1103080
1103080022|LHOK MAMPLAM|23754|1103080
1103080023|LABUHAN TAROK II|23754|1103080
1103090010|PADANG BARU|23765|1103090
1103090011|LEMBAH BARU|23761|1103090
1103090012|TENGAH BARU|23761|1103090
1103090013|PAWOH|23765|1103090
1103090014|APHA|23761|1103090
1103090015|PASAR LAMA|23761|1103090
1103090016|PADANG BAKAU|23761|1103090
1103090028|BAKAU HULU|23761|1103090
1103090029|MANGGIS HARAPAN|23761|1103090
1103090030|UJUNG BATU|23761|1103090
1103090031|DALAM|23761|1103090
1103090032|KOTA PALAK|23761|1103090
1103090033|CACANG|23761|1103090
1103090034|TENGAH PISANG|23761|1103090
1103090035|PISANG|23761|1103090
1103090036|HULU PISANG|23761|1103090
1103091001|KEUMUMU HILIR|23758|1103091
1103091002|PAYA PEULUMAT|23758|1103091
1103091003|TENGAH PEULUMAT|23758|1103091
1103091004|PADANG PEULUMAT|23758|1103091
1103091005|LIMAU SARING|23758|1103091
1103091006|AUR PEULUMAT|23758|1103091
1103091007|KEUMUMU HULU|23758|1103091
1103091008|BEUTONG|23758|1103091
1103091010|GUNUNG ROTAN|23758|1103091
1103091011|KEUMUMU SEBERANG|23758|1103091
1103092001|PULO IE|23757|1103092
1103092002|SUAK LOKAN|23757|1103092
1103092003|IKU LHUNG|23757|1103092
1103092004|PANTE GEULIMA|23757|1103092
1103092005|BLANG BARU|23757|1103092
1103092006|BLANG POROH|23757|1103092
1103092007|KUTA IBOH|23757|1103092
1103092008|TUTONG|23757|1103092
1103092009|UJUNG PADANG|23757|1103092
1103092010|TENGAH IBOH|23757|1103092
1103092011|PEULOKAN|23757|1103092
1103092012|KUTA TRIENG|23757|1103092
1103092013|PANTON PAWOH|23757|1103092
1104010021|MUARA BARU|24661|1104010
1104010022|PASIR BANGUN|24661|1104010
1104010024|LAWE KONGKIR|24661|1104010
1104010025|KUBU|24661|1104010
1104010026|KUTA CINGKAM II|24661|1104010
1104010027|KUTA CINGKAM I|24661|1104010
1104010028|LAWE SEMPILANG|24661|1104010
1104010029|KUTA BATU II|24661|1104010
1104010030|KUTA BATU I|24661|1104010
1104010031|PRAPAT BATU NUNGGUL|24661|1104010
1104010032|PULO SEPANG|24661|1104010
1104010034|PAYA MUNJE|24661|1104010
1104010035|DARUL AMIN|24661|1104010
1104010036|LAWE LUBANG INDAH|24661|1104010
1104010037|BATU HAMPARAN|24661|1104010
1104010038|RIH MBELANG|24661|1104010
1104010039|KUTE BATU BARU|24661|1104010
1104010042|PASIR NUNGGUL|24661|1104010
1104010044|PULO NDADAP|24661|1104010
1104010045|PINTU KHIMBE|24661|1104010
1104010046|PULO GADUNG|24665|1104010
1104010048|PASIR NUNANG|24661|1104010
1104010049|DELENG KUKUSEN|24661|1104010
1104011002|SALIM PIPIT|24663|1104011
1104011003|LAWE SUMUR|24663|1104011
1104011004|UNING SIGUGUR|24663|1104011
1104011007|MERANTI|24663|1104011
1104011009|MUTIARA DAMAI|24663|1104011
1104011010|LUMBAN TUA|24663|1104011
1104011011|DOLOK NAULI|24663|1104011
1104011012|TUHI JONGKAT|24663|1104011
1104011013|TITI MAS|24663|1104011
1104011017|LAWE MALUN|24663|1104011
1104011018|ALUR BANING|24663|1104011
1104011019|SIGAI INDAH|24663|1104011
1104011021|TUAH MESADE|24663|1104011
1104011022|LINGGA ALAS|24663|1104011
1104011026|PINGGAN MBLANG|24663|1104011
1104011028|ALAS MESIKHAT|24663|1104011
1104012001|ALUR LANGSAT|24662|1104012
1104012002|LAWE TUNGKAL|24662|1104012
1104012003|RUMAH LUAR|24662|1104012
1104012005|RAMBAH SAYANG|24662|1104012
1104012006|JAMBUR DAMAR|24662|1104012
1104012007|TENEMBAK ALAS|24662|1104012
1104012008|SALIM PINIM|24662|1104012
1104012009|RUTUNG MBELANG|24662|1104012
1104012010|SETAMBUL JAYA|24662|1104012
1104012015|SALIM PINIM II|24662|1104012
1104020011|LAWE LONING GAB|24673|1104020
1104020012|LAWE LONING AMAN|24673|1104020
1104020013|GABUNGAN PARSAORAN|24673|1104020
1104020014|KEDATARAN GAB|24673|1104020
1104020016|KUTA TENGAH|24673|1104020
1104020017|TANAH BARU|24673|1104020
1104020018|LAWE SIGALA TIMUR|24673|1104020
1104020019|LAWE SIGALA BARAT|24673|1104020
1104020020|SUKA DAMAI|24673|1104020
1104020021|LAWE SIGALA II|24673|1104020
1104020022|LAWE TUA GAB|24673|1104020
1104020023|BUKIT MERDEKA|24673|1104020
1104020024|LAWE KESUMPAT|24673|1104020
1104020027|DARUL AMAN|24673|1104020
1104020035|LAWE LONING SEPAKAT|24673|1104020
1104020036|GAYA JAYA|24673|1104020
1104020037|LAWE LONING I|24673|1104020
1104020038|LAWE RAKAT|24673|1104020
1104020039|SUKA MAJU|24673|1104020
1104020040|SUKA JAYA|24673|1104020
1104020041|LAWE SERKE|24664|1104020
1104020043|LAWE TUA MAKMUR|24673|1104020
1104020044|BUKIT SEPAKAT|24673|1104020
1104020045|ENMYA BATU DUA RATUS|24673|1104020
1104020046|SEBUNGKE|24673|1104020
1104020047|LAWE LONING HAKHAPEN|24673|1104020
1104020048|NDAUH NI TENGGAU|24673|1104020
1104020049|KERTIMBANG|24673|1104020
1104020050|LAWE SIGALA BARAT JAYA|24673|1104020
1104020051|LAWE PEKHIDINAN|24673|1104020
1104020053|MULIE DAME|24673|1104020
1104020054|KARYA INDAH|24673|1104020
1104020055|KAYU MBELIN|24673|1104020
1104021002|MUARA SITULEN|24674|1104021
1104021003|PARDAMEAN|24674|1104021
1104021004|SEJAHTERA|24674|1104021
1104021007|CINTA DAMAI|24674|1104021
1104021008|PARDOMUAN II|24674|1104021
1104021009|LAWE DESKI SABAS|24674|1104021
1104021010|PARDOMUAN I|24674|1104021
1104021011|LAWE DESKI I|24674|1104021
1104021017|MUSARA SETIA|24674|1104021
1104021018|SEJAHTERA BARU|24674|1104021
1104021019|TANOH ALAS|24674|1104021
1104021020|CINTA MAKMUR|24674|1104021
1104021021|LAWE MANTIK|24674|1104021
1104021022|KUTE MAKMUR|24674|1104021
1104021023|LAWE DESKY TONGAH|24674|1104021
1104021024|LAWE TAWAKH|24674|1104021
1104021025|SABILUSSALAM|24674|1104021
1104021026|DESKI JAYA|24674|1104021
1104021027|PINTU ALAS|24674|1104021
1104022001|LAWE KINGA T TINGGI|24675|1104022
1104022002|LAWE BERINGIN HORAS|24675|1104022
1104022003|LAWE BERINGIN GAYO|24675|1104022
1104022004|SUKA MAKMUR|24675|1104022
1104022005|NGK ALUR BULUH|24675|1104022
1104022006|SIMPANG SEMADAM|24675|1104022
1104022007|SEMADAM AWAL|24675|1104022
1104022008|KEBUN SERE|24675|1104022
1104022009|SEMADAM ASAL|24675|1104022
1104022010|LAWE KINGA GAB|24675|1104022
1104022011|TITI PASIR|24675|1104022
1104022012|PASAR PUNTUNG|24675|1104022
1104022013|LAWE PETANDUK|24675|1104022
1104022014|SEPAKAT SEGENEP|24675|1104022
1104022015|KAMPUNG BARU|24675|1104022
1104022016|SELAMAT INDAH|24675|1104022
1104022017|LAWE MEJILE|24675|1104022
1104022019|LAWE PETANDUK I|24675|1104022
1104023001|NAGA TIMBUL|24664|1104023
1104023002|GUNUNG PAK-PAK|24664|1104023
1104023003|BUNBUN ALAS|24664|1104023
1104023004|TANJUNG SARI|24664|1104023
1104023005|BINTANG ALGA MUSARA|24664|1104023
1104023006|BUKIT BINTANG INDAH|24664|1104023
1104023007|SUKA DAMAI|24664|1104023
1104023008|SEPAKAT|24664|1104023
1104023009|PUNCE NALI|24664|1104023
1104023010|SADE ATE|24664|1104023
1104023012|UKHAT PESELUK|24664|1104023
1104023013|TUNAS MUDE|24664|1104023
1104023014|GAYE SENDAH|24664|1104023
1104023015|KUTE HAKHAPEN|24664|1104023
1104023017|LAWE SEKHAKUT|24664|1104023
1104023018|BUN BUN INDAH|24664|1104023
1104023019|LAUT TAWAR|24664|1104023
1104023020|KANE MENDE|24664|1104023
1104023021|KOMPAS|24664|1104023
1104023022|BUKIT MERIAH|24664|1104023
1104023023|PERMATA MUSARA|24664|1104023
1104030016|TUALANG SEMBILAR|24671|1104030
1104030017|TERUTUNG PAYUNG HILIR|24671|1104030
1104030018|TERUTUNG PAYUNG HULU|24671|1104030
1104030019|LIKAT|24671|1104030
1104030020|RIKIT|24671|1104030
1104030021|KUNING I|24671|1104030
1104030022|CINTA DAMAI|24674|1104030
1104030023|KUNING II|24671|1104030
1104030025|PEDESI|24671|1104030
1104030026|BIAK MULI|24671|1104030
1104030027|TERUTUNG MEGARA ASLI|24671|1104030
1104030028|PINDING|24671|1104030
1104030029|LAWE HIJO|24671|1104030
1104030034|BAMBEL GABUNGAN|24671|1104030
1104030040|PULO KEDONDONG|24671|1104030
1104030041|PULO PERENGGE|24671|1104030
1104030042|KUTE ANTARA|24671|1104030
1104030046|TERUTUNG SEPERAI|24671|1104030
1104030047|LAWE KIHING|24671|1104030
1104030048|BAMBEL|24671|1104030
1104030049|KUTE SERI|24673|1104030
1104030050|KUTA BULUH|24677|1104030
1104030051|TUALANG SEMBILAR BARU|24671|1104030
1104030052|TERUTUNG PAYUNG GABUNGAN|24671|1104030
1104030053|BIAK MULI BARU|24671|1104030
1104030054|BIAK MULI PANTE RAJA|24671|1104030
1104030055|BIAK MULI SEJAHTERA|24671|1104030
1104030056|LAWE HIJO METUAH|24671|1104030
1104030058|LEMBAH HAJI|24671|1104030
1104030060|PANCAR IMAN|24671|1104030
1104031001|MAHA SINGKIL|24676|1104031
1104031002|TENEMBAK BINTANG|24676|1104031
1104031003|ALUR BULUH|24676|1104031
1104031004|TUALANG BARU|24676|1104031
1104031005|KUTA LENGAT PAGAN|24676|1104031
1104031006|KUTA LENGAT SELIAN|24676|1104031
1104031007|KUTA LINGGA|24676|1104031
1104031008|REMA|24676|1104031
1104031010|KERUKUNAN|24676|1104031
1104031012|RIKIT BUR|24676|1104031
1104031013|AMALIAH|24676|1104031
1104031014|GUMPANG|24676|1104031
1104031015|PEJUANG|24676|1104031
1104031016|SEBUDI JAYA|24676|1104031
1104031017|BAMBEL BARU|24676|1104031
1104031018|DARUSSALAM|24676|1104031
1104031020|MBAK SAKO|24676|1104031
1104031021|PAYE RAMBUNG|24676|1104031
1104031022|DARUL IMAMI|24676|1104031
1104031023|RIKIT BUR II|24676|1104031
1104032001|KUTA LESUNG|24672|1104032
1104032002|BERANDANG|24672|1104032
1104032003|LAWE SUMUR|24672|1104032
1104032004|TERUTUNG MEGARE LAWE PASARAN|24672|1104032
1104032005|KISAM GABUNGAN|24672|1104032
1104032006|PENOSAN|24672|1104032
1104032007|KISAM KUTE PASIR|24672|1104032
1104032008|BUAH PALA|24672|1104032
1104032009|KUTE BUNIN|24672|1104032
1104032010|LAWE SUMUR BARU|24672|1104032
1104032011|SETIA BARU|24672|1104032
1104032012|LAWE PERLAK|24657|1104032
1104032013|LAWE SUMUR SEPAKAT|24664|1104032
1104032016|KISAM LESTARI|24672|1104032
1104032018|TIGER MIKO|24672|1104032
1104040002|KUTACANE LAMA|24619|1104040
1104040003|PERAPAT HILIR|24619|1104040
1104040004|PERAPAT HULU|24619|1104040
1104040005|PULO LATONG|24619|1104040
1104040010|KOTA KUTACANE|24611|1104040
1104040011|MUARA LAWE BULAN|24619|1104040
1104040012|MBARUNG|24619|1104040
1104040013|PULONAS|24619|1104040
1104040021|BATU BULAN I|24619|1104040
1104040022|BATU BULAN II|24619|1104040
1104040023|BATU BULAN ASLI|24619|1104040
